4260158517170162,07-10,0,68494,7005,3121,#电视剧香蜜沉沉烬如霜#  万缕情丝寄，相思胜海深；飞花似幻梦，花语寄深情。@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@时代众乐影业@鲲池影业 
4206606420022721,02-12,0,35,440,27,#电视剧香蜜沉沉烬如霜# //@罗云熙Leo:但愿洗去浮华，掸去一身尘灰。 再与你一壶清酒，话一世沉醉。
4206541089651288,02-12,0,144308,15664,4061,由@萨顶顶 制作@毛不易 献唱的#电视剧香蜜沉沉烬如霜#主题曲之一《不染》MV火热出炉噜！倾诉衷肠，字字戳心愿只愿余生无悔，随花香远飞@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视@完美世界@幸福蓝海官方微博@时代众乐影业@鲲池影业 ...全文
4204365882039051,02-06,0,60719,4356,2152,#电视剧香蜜沉沉烬如霜#快过年了，香香给大家置办了点儿年货看小葡萄和凤凰开启花式甜虐日常你是我的夏日炽阳，你是我的冬日雪霜@杨紫@邓伦@陈钰琪Yukee@罗云熙Leo@王一菲Faye@邹廷威@完美世界影视?@完美世界@幸福蓝海官方微博?@时代众乐影业?@鲲池影业电视剧香蜜沉沉烬如霜的秒拍视频 
4192773479079095,01-05,0,5459,2510,784,#电视剧香蜜沉沉烬如霜#duang～有一发热乎的新年福利等你签收哟！ 小哥哥小姐姐们现身录音棚，原声配音～快给懂你们的香香点赞@杨紫 @邓伦 @罗云熙Leo 
4167407943147961,2017-10-27,0,103333,8392,6615,#电视剧香蜜沉沉烬如霜#花落花开又一季，香香带预告片来到人间和你们见面啦！花语幻境，为你而现@杨紫?@邓伦?@陈钰琪Yukee?@罗云熙Leo?@王一菲Faye?@邹廷威@完美世界影视?@完美世界官方?@幸福蓝海官方微博?@时代众乐影业?@鲲池影业?@我是电线 @Andy-LiuNing?@朱銳斌?@制片人李东豫?@李东霖? ...全文
4163484730217351,2017-10-16,0,597,1867,862,#电视剧香蜜沉沉烬如霜#123个昼夜的陪伴，杀青日如期而至。我们江湖再见@杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @邹廷威 @完美世界影视 @完美世界官方微博 @幸福蓝海官方微博 @时代众乐影业?@鲲池影业?@Andy-LiuNing @朱銳斌?@制片人李东豫 @李东霖 @刘超-Steven @幸福蓝海彭虹  ...全文
4163425460503672,2017-10-16,0,514,1027,706,历时123天，#电视剧香蜜沉沉烬如霜#圆满杀青！感谢每一位在这段韶华里的付出期待与你们再次相见的日子@杨紫?@邓伦?@陈钰琪Yukee?@罗云熙Leo?@王一菲Faye??@邹廷威?@完美世界影视?@完美世界官方微博?@幸福蓝海官方微博?@Andy-LiuNing?@朱銳斌?@制片人李东豫 @李东霖? 
4149282925603318,2017-09-07,0,477,653,226,#电视剧香蜜沉沉烬如霜#Q萌的润玉小哥哥 @罗云熙Leo 已上线抱走抱走！ 
4145662000419937,2017-08-28,0,2349,3660,738,#电视剧香蜜沉沉烬如霜#今儿个月下仙人可真是忙，这不，一边儿忙活着凡间痴情儿女的好姻缘，一边儿还得操心着各路上仙。可是，这仙家的姻缘该如何安排才好呢？  嘘，天机不可泄露@杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @邹廷威 @杜雨宸-Bella @轰叔_廖劲锋 @夏志远远 
4143841831172602,2017-08-23,0,103,820,442,#电视剧香蜜沉沉烬如霜# 众仙家与各路媒体齐聚九霄云殿，快来围观天界的探班仪式吧@杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye?@邹廷威 @周海媚 @萨顶顶 
4139491012899764,2017-08-11,0,346,626,172,#电视剧香蜜沉沉烬如霜#当当当！周五香香又来送剧照咯~ 快把鎏英小公举@陈钰琪Yukee?和润玉小哥哥@罗云熙Leo?的这波美照抱走咯！ 
4138583163737207,2017-08-08,0,56086,730,188,#完美香蜜网络文学大会#  #电视剧香蜜沉沉烬如霜# 电视剧香蜜沉沉烬如霜剧组携 @杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @邹廷威 助阵“中国网络文学+大会”，预祝大会圆满成功。
4135678239596211,2017-07-31,0,625,4736,1107,高温下的小哥哥小姐姐们都是怎么拍戏的？心疼他们@杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @邹廷威  雨神快下场雨降降温吧#电视剧香蜜沉沉烬如霜#
4134562575549425,2017-07-28,0,129,760,176,#电视剧香蜜沉沉烬如霜##罗云熙0728生日快乐#今儿润玉@罗云熙Leo?的生日趴，小哥哥亲自给大家分彩虹蛋糕啦！在我们心里你永远都是温润如玉的小鱼仙倌。斯人若彩虹，遇上方知有。[彩虹] 
4134412150771155,2017-07-28,0,640,736,131,#电视剧香蜜沉沉烬如霜##罗云熙0728生日快乐#?清风明月，面如冠玉。他静立尘世，不沾染一丝浮华。祝润玉小哥哥@罗云熙Leo 生日快乐！请问你的手势是要对香香发射爱的光波吗~ 
4130852079828146,2017-07-18,0,7,155,16,表白润玉小哥哥～ 有你们大家《香蜜》才完整！比心～//@罗云熙Leo:#电视剧香蜜沉沉烬如霜# 匠心，精心，用心， 置身其中感触更是深刻，有幸能够参与这样的诚意之作[加油]@电视剧香蜜沉沉烬如霜
4125764112815067,2017-07-04,0,463,1088,474,#电视剧香蜜沉沉烬如霜#不管你是在花界还是在人间，都得好好学习哟小哥哥们和小姐姐们也都太认真了吧 @杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @邹廷威 
4120654296408261,2017-06-20,0,12761,3566,2531,#电视剧香蜜沉沉烬如霜#莫问红尘多纷扰，惟愿深情各自知 @杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye?@邹廷威 #香蜜沉沉烬如霜开机# 
4119006539687190,2017-06-15,0,571,1962,876,花界启，众仙临。#电视剧香蜜沉沉烬如霜#今早在横店正式开机！主演@杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @轰叔_廖劲锋 @邹廷威 及音乐总监@萨顶顶  纷纷亮相终于等到你，开机大吉！一起踏上香蜜世界的花语幻景吧！@完美世界影视 
4118903255165687,2017-06-15,0,12,420,144,已经被萨顶顶老师的歌迷倒啦 //@萨顶顶: 完美之夜[愉快]完美世界[爱心]中英音乐接棒完美世界重磅IP《香蜜沉沉烬如霜》全剧的音乐制作祝贺所有的参与者[玫瑰]#电视剧香蜜沉沉烬如霜#  《香蜜沉沉烬如霜》主演开机祝福视频  @杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @轰叔_廖劲锋 
4118667836539136,2017-06-14,0,148,536,314,#电视剧香蜜沉沉烬如霜# 《香蜜沉沉烬如霜》主演开机祝福视频 高清版本来啦！@杨紫 @邓伦 @陈钰琪Yukee @罗云熙Leo @王一菲Faye @轰叔_廖劲锋 的表现你们期待吗？@萨顶顶 老师演唱的《自由行走的花》是不是仙气十足呀！
